movie_id,review_id,author,content,rating
1233413,680c29668077d25801376903,rssp55,"I don't think I liked it as much as most people seem to, and definitely not as much as the critics, but think this movie nailed about 85% of what it tried to.
 
 The setting, music, costumes, makeup, gore, and effects were exceedingly well done. The film is well-acted (Delroy Lindo was the standout) and it was definitely worth seeing in the theatre. 
 
 My only complaints are that the ending felt rushed, there are a couple of oddly out of place surrealist sequences, and the villain was weak. It's a fairly long film already, but I think it would have been better if we'd gotten to see another 10 minutes of the interaction between the villain and his initial pursuers, and a few flashbacks would have been helpful. 
 
 I also think this story would have worked better as a TV series, but still, a very original and enjoyable film. It reminded me a fair bit of the first season of Interview with a Vampire.",8.0
1233413,6817b48b12fd9fa97e1d0dc9,Xtram555mo,"Sinners started off similar to a gritty drama in the Deep South, every character felt so built and I was fully invested.  Then the vampire elements started twirling in. That first fade into the moon, the guitar riff, unbelievably hard Mr. Coogler. It gave a feeling I haven’t felt since watching dune 2. Oh and the scene where we go through the history and future of music, best scene of the decade maybe? That juke joint was heaven for clarksville that night, a place where people could finally let loose and forget about all their work to enjoy powerful music, rooted in their ancestry. I ascended to heaven, and I’m not coming back down.
 
 
 Under here is a review I wrote in a discord server you don’t need to read it it’s pretty basic:
 
 
 Sinners is the new film from Ryan Coogler, and his first fully original story. This movie just proves how awesome and competent of a director Ryan Coogler is. This movie expertly genre blends drama with horror, which all encompasses the theme of black ownership, music, and religion. 
 
 Sinners is one of the best new movies I’ve seen this decade. The cinematography (which I luckily saw in 70mm IMAX) was so beautiful and had chills every time the frame would expand to show off a landscape, and breathtaking sunsets and sunrises. Sometimes the frame would transition from a haunting 🤫 to a beautiful moonlight which was backed by the 10/10 musical score. I will mention more later.
 
 BTW this movie has one of the BEST SEQUENCES that will make you ASCEND IN YOUR SEAT. Jaw was dropped. It’s not even a horror sequence.
 
 The horror elements are so well used in this movie, it’s like kissing somebody and you get a tingle everywhere when something awesome happens. Everything is so badass and goes hard. The action made me shake for the whole 3rd act, it ruled. The end got very emotional too. So so so freaking perfect. See this in a theater.
 
 Oh yeah the score. THE GUITAR SHREDDING AT THE BEST TIMES OHOOHOHOHOOH
 
 10/10",10.0
1233413,681f15b1a74b6fc9ebc84997,CinemaSerf,"Michael B. Jordan is “Smoke” and twin brother “Stack” in this classy drama of a pair who’ve lived on the wrong side of the tracks for most of their lives, but have determined to go home and try to go straight. To that end, they buy an old barn and hope to set up their own speakeasy - with only a nominal nod to prohibition - pumping to the rafters with dancing and blues music. On the way, they ally with talented musician “Sammie” (Miles Caton) and, of course, there’s a bit of baggage for the siblings as they return to a town that’s not altogether welcoming. Once home, a mixture of confidence, threats and collective charisma succeeds in assembling a crowd for their opening night. Pretty swiftly, though, that grand celebration attracts the attention of some travellers who are keen to join the party, but perhaps in true Charlie Daniels style, they have an altogether more menacing agenda. This is the cinematic equivalent of an LP, this film. It starts with one side gradually introducing us a rich collection of characters all of whom could quite plausibly have lived in Mississippi at a time when segregation was as rife as illicit booze, and the two more recently hailing from Chicago gives things a certain gangster element too. There is also a very subtly powerful effort from Hailee Steinfield as “Mary” too. The flip side of the record proceeds to develop some elements of peril with the story, and that’s where it rather runs out of steam for me. It tries very hard to create a sense of hot, sweaty and frenzied jeopardy, but maybe because it has already taken quite a long time to get to this stage, that all comes across as a bit rushed and lacking in punch. It looks great, the visual effects are convincing enough and the production design smoulders perfectly. In the end, though, whilst it proves that MBJ is comfortably able to hold a story, Ryan Coogler has overly relied on a marvellously toe-tapping musical score that has been left to do much of the heavy lifting. That latter point is made more essential by a mediocre audio mix that can make the dialogue quite difficult to make out more often than I’d have liked. This seems to be an increasing issue as directors become more ambitious with their visual aspirations leaving the one thing that cannot be readily faked/augmented - the sound - left at the altar. It’s a cinema film, and will look distinctly average on a television so big screen and soundtrack audio is essential to get the best from this silky looking story with an interesting twist at the end, and again at the very end.",7.0
1233413,6834035b3c47703c372b726c,GenerationofSwine,It's a vampire movie.  They really hate White people. Sick of this proud to be racist crap.,1.0
1233413,6839759bc7b98fbab65598e8,MovieFestUK,"Sinners (2025) – A Spiritual, Sonic, Soul-Shaking Masterpiece
 
 There are films that claim to echo with heart, with history, with heritage—and then there is ""Sinners,"" Ryan Coogler’s audacious, transcendent blend of Gothic folklore, musical soulcraft, and cultural reclamation. It doesn’t just echo. It sings. It howls. It bleeds. From its first frame to its devastating final image, Sinners is a full-bodied spiritual experience masquerading as horror—a rare, roaring anomaly that doesn’t fit inside a genre but redefines what cinema can be when it chooses truth over trope.
 
 At the centre of this cinematic exorcism is music—not as adornment, but as DNA. The film’s heartbeat is the blues. And it is through that heartbeat that Coogler tells a tale steeped in generational trauma, Black identity, post-war brotherhood, the spectral weight of history, and the enduring fight for Black ownership in the face of cultural erasure. But unlike anything we've seen before, Sinners fuses those themes with a chilling yet poetic vampire mythos that feels entirely earned, never performative. It is horror, yes—but elevated horror. Arthouse. Operatic. Biblical.
 
 The Blues as Bloodline
 
 Set in the Mississippi Delta during the 1930s, Sinners follows twin brothers Smoke and Stack—both played, exquisitely and with startling distinction, by Michael B. Jordan—who return home to open a juke joint. This place, more than a bar, becomes a church of sorts: a sanctuary of soul, a communal hearthstone where Black folk gather to drink, dance, and reclaim their joy. The walls of the juke joint hum with possibility. With danger. With prophecy. Even if only for one night.
 
 And then there’s the moment. The moment that marks ""Sinners"" not just as a great film, but a holy text of black magic. Sammie, the film’s humble preacher-boy turned guitar savant, takes to the stage. He plays the blues—slow, aching, ancestral. As he sings, the camera glides across the dance floor in a long, liquid motion, capturing the swelling ecstasy of Black joy. And then the music begins to evolve. It morphs, imperceptibly at first, weaving through the history of Black music—African tribal chants, gospel, jazz, funk, soul, R&B, hip-hop—all spiralling into the foundation laid by the blues. It's not a medley; it’s a resurrection. An invocation. This is music as invocation. And in that moment, it summons something darker.
 
 Outside the joint, stands the vampire Remmick, captivated by the sounds, eyes glowing like embers, face lit with a deranged smile. He listens intently, staring into the soul of their cultural history as the place is set spiritually ablaze. Sammie's music called to something ancient. Something seductive. Something that knows the blues because it was born of the same sorrow.
 
 A Clash of Cultures—Scored to Perfection
 
 What Coogler and composer Ludwig Göransson achieve with the film’s score is revolutionary. The music is not just thematic; it is political. It is narrative. When the scenes pulse with Black culture, the music leans blues, jazz, rhythm. But when Remmick and his fellowship—white vampires born of pain and craving—invade, the score rips into metal, into noise. The clash is jarring. Purposeful. It feels like an act of war. The blues is not just an aesthetic—it’s a battlefield. And the music becomes the weapon, the shield, and the lament.
 
 The result is a full-body experience. As Remmick’s power grows, the music becomes louder, more aggressive, less familiar. It’s a stunning metaphor: Black culture, as it always has, being appropriated, corrupted, and consumed until it’s unrecognisable to those who birthed it. And yet, it fights back. Every scene feels like a spiritual wrestling match, waged through melody and rhythm.
 
 Remmick: The Devil At The Door
 
 Jack O’Connell gives a performance so disturbingly charismatic you almost want to follow him into the dark and join his fellowship. Remmick isn’t just a villain—he’s a prophet of perversion.
 
 A being who believes, earnestly, that he is liberating the people he turns. He doesn’t kill for sport; he offers salvation through eternal night. He doesn’t deny his love for Black culture—he craves it. He worships it. He believes the blues is a divine language, one that called him into existence. His monologues are lyrical and damning, his gaze never cruel, always convincing. You don’t root for him. But you understand why someone would.
 
 One scene in particular—outside the joint, where he sings “Picked Poor Robin Clean” in the dark with his newly-turned—should be studied. It is eerily beautiful, the harmony between vampire and victim pitch-perfect, terrifying. When he and his hive recite the Lord’s Prayer in unison with Sammie, the lines between the sacred and the profane dissolve entirely. It’s religious horror at its most potent—unflinching, unforgettable.
 
 Brothers in Arms, Brothers in Grief
 
 Jordan’s dual performance as Smoke and Stack is nothing short of masterful. Stack is lighter, a dreamer. Smoke is war-weathered, clenched, sceptical. But together, they form a complete man—until tragedy forces one to stand alone. There’s a small scene near the end that shattered me more than any of the horror sequences. Smoke, shaking, tries to roll a cigarette for himself, something Stack always did for him. He fails. His hands tremble. A moment so small, yet so laden with grief, PTSD, and love that it lingers long after the credits roll. Coogler knows the power of silence. Of memory. Of unspoken bonds. And I appreciate the care that went into making sure a detail so seemingly small, was given a fitting final detail, that reassured me of the passion that went into every single god damn scene.
 
 The Voice That Summoned the Storm
 
 Miles Caton’s debut as Sammie Moore doesn’t just mark the arrival of a new talent—it announces a generational voice. At just 20, Caton steps into the role of the preacher’s son with a presence that feels both timeless and urgent. His musical roots run deep—raised in a gospel-rich family, he’s been singing since the age of three, and his voice carries that lineage with soulful weight.
 
 Caton not only sings in Sinners but co-wrote the haunting original track “Last Time (I Seen the Sun)” with Alice Smith and composer Ludwig Göransson. Learning blues guitar in just two months for the role, his performance in the juke joint sequence is a revelation—channeling pain, power, and prophecy in equal measure. It’s no wonder director Ryan Coogler described him as “a once-in-a-lifetime voice.” Caton’s portrayal of Sammie is the film’s heartbeat—a blend of innocence and depth that lingers long after the credits roll.
 
 Framing the Fire
 
 Autumn Durald Arkapaw’s cinematography in Sinners is nothing short of masterful. Making history as the first female cinematographer to shoot on large-format IMAX film, she crafts a visual narrative that is both expansive and intimate. Utilizing a blend of IMAX and Ultra Panavision 70 formats, the film’s shifting aspect ratios serve the story’s emotional beats—widening to capture the vastness of the Mississippi Delta, then narrowing to draw us into the characters’ inner worlds.
 
 Night scenes glow with a haunting luminescence, firelight dances with purpose, and each frame feels meticulously composed yet organically alive. Arkapaw’s lens doesn’t just show us the world of Sinners—it immerses us in its soul, making the supernatural elements feel grounded and the historical context visceral. Her work elevates the film, turning each scene into a painting that breathes.
 
 Anchors in the Storm
 
 Delroy Lindo's performance is like jazz—unpredictable, soulful, and necessary. He doesn't undercut the film's tension, but rather gives it breath. In a narrative that leans heavy on atmosphere and myth, he injects a kind of familial levity that feels earned and lived-in. His presence is grounding, a reminder of what’s at stake when the horror threatens to strip the story of its humanity. And then there’s Hailee Steinfeld, as Mary, bringing a layered grace to the screen—mischievous, magnetic, and caught between identities. Raised with Smoke and Stack, her loyalty runs deep, but her character exists in a space that blurs lines—between belonging and otherness, tradition and disruption. There's a quiet poetry to how her arc unfolds, and you’re left wondering whether she’s a reflection of what it means to straddle cultures, or a symbol of something even more elusive. Either way, she leaves a mark—fierce and unforgettable. And then there's Wunmi Mosaku’s portrayal of Annie, which anchors the film with a quiet yet potent strength. She is a bridge to ancestral wisdom, embodying the resilience and spiritual power of the Black community. Her presence is not loud, but her influence is undeniable—rooted in healing and protection, offering a steady counterpoint to the chaos around her. Annie doesn’t just fight evil with wisdom—she fights to preserve the very soul of her people.
 
 This soul isn't for sale
 
 And in a film layered with metaphor and meaning, black ownership doesn’t just echo—it resounds. It's not a theme that visits—it’s the architecture. And Sammie becomes the embodiment of that principle. His music, his soul, his presence—they’re not just narrative devices, they’re battlegrounds. There’s a moment—powerful, worded like an offer but weighted like a threat—where what’s being asked isn’t blood or vengeance, but ownership of that brilliance. Remmick offers everybody else their lives if they let him take Sammie, but Slim responds ""he's ours."" It’s not a loud moment. But it cuts deep. And it’s in the refusal—in the stillness of collective resistance—that the film finds one of its most potent truths. That cultural power isn’t just about legacy—it’s about protection, unity, and the refusal to be harvested.
 
 Beyond the Oscars
 
 There are films designed to win Oscars. And then there are films like Sinners—films that make awards feel meaningless. Because what do statues mean when you’ve built a monument? Sinners is that monument. To music. To Blackness. To art. To survival. To Cinema. It doesn’t just earn your praise. It earns your soul.
 
 In a world where genre cinema often feels disposable, Sinners is an inheritance. A film made by people who love the culture deeply enough to protect it, critique it, and immortalise it. It is horror not just of the supernatural, but of history, of identity, of being seen and erased all at once.
 
 And yet, it is joyous. It is poetic. It is epic. It is... unforgettable.",
1233413,683e56380b8cc35aca7f46be,Chandler Danier,"Full disclosure, I've been to Clarksdale and it is the best. This film is like Morgan Freeman's juke joint. I liked the compact, intimate nature of Red's more.
 
 Middle of this is draggy. Parties aren't that fun to watch. There are a lot of quick and intense action bits to wake up for but at the same time...it's long. Why do movies have to be so long? Why does the ending of this have to be even longer? Why did survival have to be so impossible as to remove all stakes? Just a big, bloated juke joint of a film.
 
 But still. Killing klan members and vampires is fun. Great action bits. Fun use of traditions. Likeable characters.",7.0
1233413,6843716aaea1e1fdf9fd52b5,Felicity,"ALERT: might be spoilers lurking here.
 
 Thankfully I didn't see any film trailers but I did glance over a few magazine covers to see it was a movie about twins and vampires.
 
 What I didn't know was that it was also a period piece so that was a surprise.
 
 How the vampires appeared was also a surprise. I  thought one of the twins was already a vampire and had somehow hidden it from his brother.
 
 I liked the Stephen King aspect of ordinary day turning to sh!t and good luck surviving.
 
 What was missed in all the reviews I saw here: spiritual and cultural aspects that may have gone over folks' heads.
 
 Did anyone understand Mary's real link to the Black community? What does her survival as a vampire say about that precarious aspect of her previous life versus her life after life?
 
 Did anyone see an almost mockery of religion in the vampires' siren call and the ""triumph"" of the Black church in Sammie's survival?
 
 How does this flow with narratives of good versus evil?
 
 Freedom is an overarching theme. 
 
 Free to go north and work for gangsters. Free to own property/open a juke joint. Free to enjoy an evening of dance and drink. Free to LIVE.
 
 Money is supposed to bring freedom but money that spends only in the Delta won't free anyone. 
 
 Music offers the unification that could quell separatism but isn't always able to deliver the promise.
 
 Musicians forced to play for racists by the police. Vampires singing to lure Sammie out. The singing at church. The singing in the juke joint. Sammie surviving to sing and play for several more decades.
 
 Any freedom in the world of Sinners is temporary at best.
 
 This movie is multi-layered. 
 
 You have to see it multiple times to see it.
 
 I'm guessing each time you will see and hear something you missed the time before, giving 
 you a different perspective each time.",10.0
1233413,6851ab672d1c4972436aeba7,chae,"this movie is absolutely beautiful. i was hesitant to watch it because i don’t care for vampire stories, but this is way more than just a “vampire story.” it shows the beauty of black culture while also discussing the very real aspect of oppression, especially back in the jim crow era, where this movie takes place. the scary scenes were scary, the sad scenes were sad, and everything in between did it’s job correctly. i wish i could see this movie for the first time again. every actor did amazing in this, but miles caton, the actor for sammie, did a phenomenal job… finding out this was his first big role was a shock. this movie is an excellent conversation starter for multiple different topics because of how impactful it is. ryan coogler is a director that is a force to be reckoned with. absolutely stunning movie",10.0
1233413,686deebe86edd91b92e80116,misubisu,"It's a reboot of 'From Dusk til Dawn'.
 But... From Dusk til Dawn is a much better movie!
 As a period piece it's pretty good... but the storyline is a total snore-fest.",6.0
605722,,,내용 없음,
1403735,,,내용 없음,
1084153,,,내용 없음,
11845,,,내용 없음,
1083433,687ab78fdf411187b51696af,JPV852,"A third rate slasher franchise trying to be first rate. The best I can say is it is better than I Still Know, which is a very low bar for sure. This one did nothing for me, not one time was I in suspense and more often I was kind of bored. I didn't mind the twist as I couldn't care less about any of these characters, new or the two legacy returners in it to cash that paycheck, which I can't totally blame them tbh. Now, I will say I do have a crush on Chase Sui Wonders... **2.0/5**",4.0
1083433,687d590803dfd1f10216a07f,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://movieswetextedabout.com/i-know-what-you-did-last-summer-movie-review-a-hollow-scream-into-the-void/
 
 ""I Know What You Did Last Summer is a glossy, shallow reboot that mistakes recognition for resonance, failing to revitalize the franchise in any meaningful way.
 
 Despite a few solid performances and flashes of potential, the film never finds its footing as horror, legacy sequel, or even as a character-driven drama. It's not thrilling, it's not moving, and it's certainly not memorable.
 
 The only thing I know for sure is that I'll never revisit this summer.""
 
 Rating: D-",2.0
715287,,,내용 없음,
1257586,,,내용 없음,
1100988,68560c243a89d916faae16ee,rssp55,"Just a wealth of stupid, moronic, and ill-advised ideas.
 
 The film starts out with a fairly strong intro, but the central character here doesn't have any impact on the rest of the film, so it feels wasted. 
 
 It switches plots halfway through after a strong start, inexplicably. 
 
 I assume the new evolved infected were meant to be scary. I found them to be unintentionally hilarious in several scenes, and if you watch this film you'll understand why.
 
 The later portions of the film are just as nonsensical, but in short, it gets more and more absurd as it progresses.
 
 Wait to see it on streaming.",4.0
1100988,6857327f8b1a50481efc766a,TwdPepper,"**A beautiful film with a handful of odd choices.**
 
 I was hesitant going into this film. On one hand, it was a mainstream zombie film with a big budget and a competent crew. But on the other hand, it was in a franchise I have never loved, and it was the start of a new trilogy. So, while I was confident that it would be a solid movie, I did not know if it would work for me personally or if it would feel like it could stand on its own. I walked out of the theater satisfied with the film. And in the day since, I have grown even more positive on it and am giving it a **9 out of 10**. I think the part that will surprise people the most is the emotional weight that the film carries. And it all comes from the great set of characters and their relationships. There is a lot of heart and even some great humor to get you invested. This elevates the film above being just another fun zombie movie. But let's talk about the zombies/infected. There are a couple new ideas introduced with them in this that I really dig. They are more monstrous than ever, but they are also showing more humanity than ever. The action and kills are a lot of fun. Everything is as fast and terrifying as usual with this franchise. So, the action is mostly fantastic. I say 'mostly' because there are a couple of editing choices that I think distract from the action more than they enhance it. I can say the same for a handful of other points in the film. They chose to insert flashes of other footage at times. One of the times I loved it. One of the times it was weird and actually felt like a trailer for the movie. And another time, it was just very confusing. (I still don't know the meaning of it) Those are a couple of the times where the style didn't fully work. But for 95% of the film, it does! This film has a look that is so unique. **It feels both calm and like a nightmare at the same time!** I don't know how they did it. If you have seen the awesome trailer, you get a feel for the style of the film. It does not disappoint. Then, there is a scene at the end that sets up the future of the trilogy. This scene has a style and a tone that is like nothing else in the movie. Truly a WTF moment for the audience. It was bold, and it did not work for me. But since it was just a tease to the future films and not integral to this one, I am willing to forgive it. Because before that, we got an actual ending to the film that was emotionally satisfying. This film has no problem standing on its own. Sure, you are left with more to explore, and certain character arcs are left unfinished. But go in knowing it is a trilogy (and that the next one is coming as soon as this January), and these things hopefully won't bother you. - All in all, **I'm a happy zombie fan! :D**",9.0
1100988,685985bf6b3b3ac6a0b34036,Chin02,"What I will say about this movie is it's not all bad. This first half was really good, with an opening that was reminiscent of 28 Weeks Later. Afterwards though, it cuts to completely different characters for basically the rest of the film. Which would be fine and all, just showing a snippet of how the infection was 28 years before the start of the movie, but it does a weird call back in the ending scene that feels extremely out of place compared to the rest of the film. Aside from that, the first half is really good and the tension of survival of a father and son feels heavy and suspenseful, especially with the addition of a new type of infected: the alpha. This new infected is basically a 'roided up super infected that is both smarter and stronger than normal ones. It's only after making it back to the safe village does the movie noticeably change mood to a more coming of age feeling movie, oddly reminding me a bit of Stand By Me.
 
 It's at this point, my enjoyment of this movie kinda began to fall. This latter half just ends up with the boy and his mom going out to find a doctor. The whole trip, it kinda feels like things just happen. And sure, the second half is about accepting death, but it feels so paved over when the boy has a more violent reaction to his dad cheating than the guy who actually kills. It feels so jarring when that scene happens cause it doesn't really fit how the character acted beforehand. 
 
 After all is said and done, boy stays outside of the safe village and wanders where it ends in a bizarre scene of him running into a pack of survivors which one turns out to be the kid from the opening scene. It's so weird cause it a group of 5 who at first I mistook as a gang of grannies doing par-core and brutalizing some runner infected all while some trash metal was playing in the background. I did get a laugh at the fact that I wasn't the only one in the theater wondering what the hell was going on when that scene started.
 
 TLDR: Movie is good and really suspenseful up until they return to base in witch it turns more into a bad attempt of a coming of age story that finishes off with a power rangers type end scene. This whole movie reminds me of what happened with Longlegs. Advertising made the movie seem like a much different movie vs the actual viewing experience. Don't know how the next to films are gonna be like (if they even release), but seeing how much this first film feels like a filler movie doesn't give me much hope that they'll be good....",5.0
1100988,6859b6bdd75a352c861e0806,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/28-years-later-review-ambitious-and-beautiful-but-struggles-with-narrative-overload/
 
 ""28 Years Later is an imperfect but undeniably bold movie - a worthy addition to the saga.
 
 It's more technically polished, features excellent performances, and even if some of its narrative risks don't pay off, the thematic ambition is admirable, despite struggling to bring all of its elements into a cohesive whole. Danny Boyle and Alex Garland are commenting on the state of the modern world - from national identity crises to the ethics of human survival - delivering moments of high intensity, morally relevant questions, and striking visual filmmaking.
 
 Though not entirely satisfying, the film leaves us with a firm curiosity about the direct sequel arriving in just a few months.""
 
 Rating: B",7.0
1100988,685bccaa28bcea2c692ca7f6,CinemaSerf,"It’s almost thirty years since Cillian Murphy wandered around in his hospital gown; the so-called “rage” virus still shows no sign of abating and with Britain effectively quarantined from Europe there are few outposts untouched by it’s madness. Protected by the tides, the small island of Lindisfarne is one such bastion and that’s where “Spike” (Alfie Williams) lives with his dad (Aaron Taylor-Johnson) and his poorly mum (Jodie Comer). It’s a big day in the place when “Spike” is taken to the mainland by his father to make his first kill. That’s not least because he is barely twelve years old and because he has never seen anything of town nor land as far as the eye can see before. He’s also never seen any of the infected before, either. With this trip being fairly fraught and eventful and with one of his family friends at home telling him of a doctor “Kelson” (Ralph Fiennes) who might be able to help his increasingly disturbed mother, the newly emboldened “Spike” comes up with a daring plan to see if he can help make her better. It’s all pretty standard zombie fayre this film but though there is quite a decent effort from the confident young Williams and Comer does lethally equipped confused well too, the rest of it just lacks much for originality. There’s plenty of action, but there was that in “Shaun of the Dead” (2004) too - and at least that was funny. This is just all a bit intense, with the psycho-babble “up and down again” commentary and some inconsistently incorporated archive from old Robin Hood or Olivier films that seem to suggest something of the recurring nature of history, but also of this plot. Sure, it’s only part one of a trilogy and the iodine-bedecked Fiennes does introduce a little quirky intrigue for what might come next, but I was really quite disappointed with this over-hyped and all too often quite episodic horror, sorry.",6.0
1100988,685c17c6a47d910a32e4308c,Leno,"I have waited for 18, painful, years since 28 weeks later was released for this sequel. So, as I am sure it is the case with many Zombie movie fans I had expectations very high.
 
 The movie is set 28 years after the infection in a, this time completely, quarantined UK and follow a family who lives in a secured village. The dad has a scouting job so the main plot of the movie follows what happens after the 12 years-old son is exposed to the outside of the village and the many new evolved types of zombies and people that now plague the country.
 
 The movie has good technical quality and the initial sequence with the dad and the child venturing in the open country has the same energy as the first movies, with frenzied zombie pursuits and the feeling you ""can't catch a break"".
 
 However, the director tried too hard to make an artsy movie, with ""The Shining""-like visions, excessive soap-opera drama, and even a ridiculous sequence with people jumping around ""fighting kung fu"" which reminded me of Kung Fu Hustle.
 
 Still a good movie worth watching and with a better editing it could have been the great movie we all expected, but the final format is a bit of a disappointment for the fans that waited for so long.",7.0
1100988,68675e788b020a2d9167728c,MovieGuys,"""28 Years Later"" is a very different film to its predecessors. 
 
 This is humanist tale of what it means to inherit a world that's changed but at its core, remains unchanged. Remember, we all live and we all must die. 
 
 In this sense, the tale of zombies, takes a back seat, as the protagonists have to face the reality of survival but just as importantly, the need to remain human. To live, love and accept loss. 
 
 Whilst the first half of this film feels somewhat static (setting the scene but doing little more), the latter half is inexplicably moving, for a film cast in this genre. 
 
 The chemistry and interplay between Jodie Comer, Alfie Williams and Ralph Fiennes characters, is all too familiar and painfully human, in spite of the post apocalyptic setting. Most especially for those of us, who have experienced the loss, of a parent. 
 
 What I could not grasp and I feel robbed this film of a measure of its impact, was the weird parkour zombie scene, with what looked liked fashion extra's from a Benetton ad, at the films end. Why?
 
 In summary, whilst somewhat uneven, the latter half of this film is excellent, ""almost"" to the closing credits. Most definitively worth a look.",8.0
1100988,68682ad82150c1dcde6e7654,r96sk,"<em>'28 Years Later'</em> delivers a very good flick, I wouldn't rank it too far behind the (albeit superior) original in actuality. I admittedly did think it was going to be more in-your-face unsettling based on a trailer I saw, what with that terrifying (but great!) usage of Rudyard Kipling's ""Boots"".
 
 All the same, it is still unnerving in a good amount of patches; it's, for me, definitely the closest that these films have come to being scary. These movies always nail their casting, whilst this is compartively the weakest cast they still impress. Ralph Fiennes steals the show, mind.
 
 Fiennes is quality, Aaron Taylor-Johnson does bring a strong performance too. Jodie Comer is convincing, while youngster Alfie Williams gives more than what's necessary. Edvin Ryding's part is iffy at first, but by the end I did enjoy him. No complaints with any of 'em.
 
 The final scene is absolutely wild, kinda can't believe they went *there*. I did note the similarities to the fixer instantly but thought I was connecting unconnectable dots, but boy was I spot on. I'm fascinated to see where they go with it; good casting, to be fair.
 
 Not too long to wait for the January 2026 sequel, it'll be worth a watch no matter what given the above. As for this 2025 release, it sure does look the part visually and it happily gives an entertaining story to boot.",8.0
1425045,,,내용 없음,
1442776,,,내용 없음,
1294949,,,내용 없음,
1010581,6533e8af91f0ea00ac5cd762,CinemaSerf,"Someone must have got fed up with the constant slating of the ""After..."" series and thought - ""I know, let's make something that will really make those films look good"". Guess what, they succeeded. ""Noah"" (Nicole Wallace) has had to relocate to live with her mother and her new husband in a palatial home that also happens to be occupied by her rather weedy step-brother ""Nick"" (Gabriel Guevara). Now the two do not hit it off. He's a bit of a cocky git and she's equally no-nonsense about things - so that ought to be the end. Rock and hard place kind of thing. Nope, no such luck. For almost two hours this takes us on the most predictable of romantic dramas that actually manages to incorporate car chases, fist fighting, sex, familial drama, more (beach) sex and a kidnapping. I would say you couldn't make it up, but clearly the series-prone author Mercedes Ron did in her novel. Amazon have early thrown some cash at this, but little of it was spent on the screenplay and the acting - well Wallace reminded me a little of Shailene Woodley but ""Nick"" is just an overblown drip - with or without his clothes. I know I'm not the demographic for this, but yikes - I wonder who really would appreciate this banal film. Bring back ""90210""!!",5.0
1414272,,,내용 없음,
1103731,,,내용 없음,
1241982,674ae2764593a7f05c014d37,CinemaSerf,"When ""Moana"" learns that the whole of Pacific Island society is under a curse from the powerful god ""Nalo"", she has to recruit a few faithful crew members and go seek out ""Maui"" before she can find the long lost and sunken island of ""Morefutu"". Once there, she hopes to break the malevolent force that has, for centuries, ensured that her people never manage to make contact with any others - despite her finding evidence that they did exist - somewhere, once upon a time! Of course there's ""Heihei"" the chicken and ""Pua"" the pig, but she's gonna need more help than that so up steps pin-up ""Moni"", the knife-wielding engineer ""Loto"" and the glass-half-empty farmer ""Keke"" and off they go. Loads of escapades await them as they again encounter their poisoned-dart firing coconut warriors - the ""Kakamora"", a giant clam and, of course, the winds and the seas as the mischievous ""Matangi"" and her army of bats tries to make life as difficult as they can. Luckily, ""Matangi"" has also had a run-in with ""Maui"" and so maybe they can all unite now, but can his giant hook and his tattoos empower him to help her to defeat their powerful nemesis? Well, what do you think? Thing is, we're not watching this for any jeopardy or menace from the storyline, we are watching it for the fun characterisations and the engaging dynamic between the eponymous girl and her super-strength demigod. That, sadly, is sadly lacking in this disappointing sequel. The visual effects are super, and the pace of the adventure likewise - but the story is just too thin and the arrival of the new characters doesn't really compensate as it rather procedurally, if colourfully, meanders along without really delving into and exploiting the fantastic depths of culture and mythology at it's disposal. The soundtrack is also nowhere near as catchy, and even though some of the lyrics are quite entertaining, the film lacks a killer song for either leading character. Sure, we've the power ballad ""Beyond"" and ""Maui"" gets the quirky ""Can I Get a Chee Chee"", but they lack the charming silliness of Lin Manuel Miranda's efforts from eight years ago. It's all perfectly watchable, and ought to be seen on a big screen to show off the creatively detailed animation, but I reckon it's entirely forgettable and will probably just serve as a stepping stone to the next one which is certain to follow just as seagulls follow fishing boats.",7.0
1241982,67a0aab71742b44a14cb88f8,Aless Saulea,Very good movie!,9.0
1311844,6761a927e7c4fdd92dcbe8c1,RalphRahal,"The 2024 The Twisters is an exciting but flawed disaster film that offers moments of thrilling action alongside noticeable weaknesses. While it’s entertaining and even educational at times, it’s held back by subpar visual effects and a weak script that undercuts the potential of its unique premise.
 
 The movie does a good job of capturing the chaos and danger of tornadoes, and it’s engaging enough to keep you watching. However, the characters feel underdeveloped, making it hard to connect with their struggles. The visual effects, crucial in a film about natural disasters, often fall short of being convincing, which weakens the impact of the tornado sequences.
 
 Overall, The Twisters is a fun watch for fans of disaster films, but its flaws in execution prevent it from being as impactful or memorable as it could have been.",4.0
1197306,67e559a75e8e5c9bacba471a,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/a-working-man-review/
 
 ""A Working Man is a textbook example of a movie that fails in every fundamental aspect of its own genre.
 
 Without impactful action sequences, engaging characters, or any valid attempt at innovation or narrative depth, David Ayer delivers a frustratingly generic, utterly forgettable experience.
 
 Jason Statham does his best to elevate a project doomed from the first draft of the script, but not even his charismatic presence can save a film that will inevitably end as one of the worst of the year.""
 
 Rating: D",3.0
